project_id,month,snapshot_date,physical_progress_pct,financial_progress_pct,cumulative_expenditure,revised_cost,cost_overrun_to_date_pct,revised_end_date,schedule_slip_months
PRJ-0274,July,2026-07-15,74.44,76.07,776664.07,761234.08,-25.44,2034-08-09,0.0
PRJ-0275,Feb,2026-02-15,5.87,12.98,86543.57,804531.03,20.66,2035-03-10,20.34
PRJ-0275,March,2026-03-15,11.75,14.05,93704.22,797054.16,19.54,2034-10-10,14.72
PRJ-0275,April,2026-04-15,17.62,18.04,120302.06,779251.69,16.87,2034-12-10,16.69
PRJ-0275,May,2026-05-15,23.5,24.49,163288.37,771378.51,15.69,2034-10-10,14.83
PRJ-0275,June,2026-06-15,29.37,28.19,187943.88,853128.73,27.95,2034-12-10,17.41
PRJ-0275,July,2026-07-15,35.25,36.89,245967.25,684268.45,2.63,2034-04-10,9.09
PRJ-0276,Feb,2026-02-15,13.18,14.08,55607.31,431249.2,9.2,2036-10-20,11.36
PRJ-0276,March,2026-03-15,26.37,27.11,107074.54,432605.75,9.54,2036-10-20,10.84
PRJ-0276,April,2026-04-15,39.55,37.44,147865.06,417619.18,5.75,2036-11-20,11.89
PRJ-0276,May,2026-05-15,52.73,53.36,210708.21,408916.0,3.55,2036-07-20,8.06
PRJ-0276,June,2026-06-15,65.92,66.69,263377.4,480333.01,21.63,2036-11-20,12.21
PRJ-0276,July,2026-07-15,79.1,80.11,316372.68,356380.75,-9.76,2035-11-20,0.0
PRJ-0277,Feb,2026-02-15,8.5,11.17,20469.7,215908.67,17.81,2031-08-21,18.17
PRJ-0277,March,2026-03-15,17.01,28.02,51351.56,216532.91,18.15,2031-08-21,17.54
PRJ-0277,April,2026-04-15,25.51,24.28,44497.57,215981.24,17.85,2031-03-21,13.2
PRJ-0277,May,2026-05-15,34.01,36.86,67550.72,210066.24,14.62,2031-04-21,13.85
PRJ-0277,June,2026-06-15,42.51,41.66,76343.09,236494.23,29.04,2031-06-21,16.32
PRJ-0277,July,2026-07-15,51.02,53.91,98808.23,189193.51,3.23,2030-11-21,8.69
PRJ-0278,Feb,2026-02-15,17.8,16.13,268463.1,2161296.7,29.83,2036-08-11,20.66
PRJ-0278,March,2026-03-15,35.6,32.1,534408.52,2078163.15,24.84,2036-03-11,16.28
PRJ-0278,April,2026-04-15,53.4,51.34,854692.07,1994745.26,19.83,2035-11-11,11.65
PRJ-0278,May,2026-05-15,71.2,68.8,1145351.58,1951940.95,17.25,2035-10-11,10.63
PRJ-0278,June,2026-06-15,89.0,83.41,1388487.45,2295843.93,37.91,2036-03-11,15.63
PRJ-0278,July,2026-07-15,100.0,100.0,1664710.64,1528305.92,-8.19,2034-11-11,0.0
PRJ-0279,Feb,2026-02-15,7.74,9.56,83074.63,922715.39,6.17,2037-04-21,14.19
PRJ-0279,March,2026-03-15,15.48,23.54,204602.22,887717.41,2.15,2037-02-21,11.95
PRJ-0279,April,2026-04-15,23.22,22.65,196822.9,915807.78,5.38,2036-09-21,7.39
PRJ-0279,May,2026-05-15,30.96,28.7,249436.31,903192.67,3.93,2037-01-21,10.75
PRJ-0279,June,2026-06-15,38.7,39.66,344629.34,1096751.9,26.2,2037-05-21,14.98
PRJ-0279,July,2026-07-15,46.44,41.69,362314.48,788546.16,-9.26,2036-10-21,7.68
PRJ-0280,Feb,2026-02-15,0.06,0.0,0.0,389995.01,0.61,2035-10-05,14.1
PRJ-0280,March,2026-03-15,1.92,3.07,11887.6,386002.95,-0.42,2035-06-05,9.93
PRJ-0280,April,2026-04-15,2.88,3.83,14856.02,391495.32,0.99,2035-07-05,11.34
PRJ-0280,May,2026-05-15,2.74,0.0,0.0,406923.11,4.97,2035-08-05,11.9
PRJ-0280,June,2026-06-15,4.03,0.0,0.0,471993.68,21.76,2036-07-05,22.73
PRJ-0280,July,2026-07-15,5.76,6.13,23758.14,391648.01,1.03,2035-06-05,10.02
PRJ-0281,Feb,2026-02-15,18.2,16.1,118470.62,1136806.98,54.49,2033-07-13,29.47
PRJ-0281,March,2026-03-15,36.41,38.22,281213.82,1108037.51,50.58,2033-02-13,24.39
PRJ-0281,April,2026-04-15,54.61,60.15,442612.2,1095763.48,48.91,2032-12-13,22.23
PRJ-0281,May,2026-05-15,72.82,65.65,483087.71,1079776.94,46.74,2032-09-13,18.68
PRJ-0281,June,2026-06-15,91.02,98.72,726405.61,1240898.22,68.63,2032-11-13,21.18
PRJ-0281,July,2026-07-15,100.0,100.0,735857.72,846022.85,14.97,2031-06-13,3.67
PRJ-0282,Feb,2026-02-15,0.62,0.0,0.0,672653.43,6.28,2033-03-04,15.12
PRJ-0282,March,2026-03-15,4.54,7.63,48265.46,652793.2,3.14,2032-12-04,11.6
PRJ-0282,April,2026-04-15,5.28,3.71,23482.33,661973.33,4.59,2033-02-04,14.24
PRJ-0282,May,2026-05-15,5.2,8.17,51714.81,635645.19,0.43,2032-12-04,11.75
PRJ-0282,June,2026-06-15,3.42,7.45,47154.0,789071.15,24.68,2033-08-04,20.05
PRJ-0282,July,2026-07-15,3.28,6.04,38258.46,532851.13,-15.81,2032-05-04,4.53
PRJ-0283,Feb,2026-02-15,13.71,15.41,166079.88,1379378.57,27.96,2037-10-03,20.72
PRJ-0283,March,2026-03-15,27.43,28.36,305677.72,1344341.26,24.71,2037-09-03,19.74
PRJ-0283,April,2026-04-15,41.14,43.27,466386.97,1326929.55,23.1,2037-04-03,15.24
PRJ-0283,May,2026-05-15,54.86,61.75,665621.36,1303626.29,20.94,2037-04-03,15.15
PRJ-0283,June,2026-06-15,68.57,69.43,748386.74,1454728.47,34.95,2037-04-03,14.6
PRJ-0283,July,2026-07-15,82.28,83.52,900308.49,1154258.26,7.08,2036-07-03,6.31
PRJ-0284,Feb,2026-02-15,5.57,11.42,39311.33,395812.66,15.01,2031-06-12,17.11
PRJ-0284,March,2026-03-15,11.14,14.21,48901.18,385171.5,11.92,2031-07-12,17.63
PRJ-0284,April,2026-04-15,16.71,11.4,39228.69,377366.71,9.65,2031-06-12,17.39
PRJ-0284,May,2026-05-15,22.28,20.24,69659.61,367977.1,6.93,2030-11-12,9.69
PRJ-0284,June,2026-06-15,27.85,26.74,92011.48,445125.37,29.34,2031-09-12,19.59
PRJ-0284,July,2026-07-15,33.42,31.15,107212.86,301439.89,-12.41,2030-02-12,1.41
PRJ-0285,Feb,2026-02-15,15.79,18.21,363387.93,1853158.21,-7.12,2032-05-07,6.04
PRJ-0285,March,2026-03-15,31.58,31.64,631313.2,1813753.67,-9.1,2032-05-07,6.15
PRJ-0285,April,2026-04-15,47.37,45.32,904206.36,1872137.74,-6.17,2032-04-07,4.75
PRJ-0285,May,2026-05-15,63.15,63.97,1276483.06,1905943.52,-4.48,2031-11-07,0.0
PRJ-0285,June,2026-06-15,78.94,87.12,1738269.0,1868398.29,-6.36,2031-11-07,0.0
PRJ-0285,July,2026-07-15,94.73,93.83,1872101.05,1806354.92,-9.47,2031-11-07,0.0
PRJ-0286,Feb,2026-02-15,12.43,9.75,74638.74,861577.46,12.56,2031-05-18,11.27
PRJ-0286,March,2026-03-15,24.85,33.07,253147.3,860044.55,12.36,2031-08-18,14.26
PRJ-0286,April,2026-04-15,37.28,35.63,272738.26,861066.16,12.49,2031-05-18,11.41
PRJ-0286,May,2026-05-15,49.71,57.74,442016.57,856431.13,11.88,2031-07-18,13.17
PRJ-0286,June,2026-06-15,62.14,62.28,476717.5,1007389.52,31.6,2031-10-18,16.02
PRJ-0286,July,2026-07-15,74.56,68.77,526428.48,766980.14,0.2,2030-07-18,0.87
PRJ-0287,Feb,2026-02-15,14.22,12.74,125759.34,1150119.27,16.51,2031-06-01,15.43
PRJ-0287,March,2026-03-15,28.44,32.15,317341.93,1149215.66,16.42,2031-02-01,10.53
PRJ-0287,April,2026-04-15,42.66,42.67,421257.75,1115394.55,12.99,2031-03-01,11.62
PRJ-0287,May,2026-05-15,56.88,54.73,540222.44,1139690.66,15.45,2030-12-01,8.75
PRJ-0287,June,2026-06-15,71.1,69.34,684444.14,1264687.07,28.12,2031-07-01,16.41
PRJ-0287,July,2026-07-15,85.32,85.11,840155.99,1013221.49,2.64,2030-11-01,7.64
PRJ-0288,Feb,2026-02-15,17.66,18.06,26455.86,225890.04,54.23,2038-01-18,27.71
PRJ-0288,March,2026-03-15,35.32,43.44,63621.11,221346.22,51.13,2038-01-18,28.08
PRJ-0288,April,2026-04-15,52.98,56.41,82618.09,215598.89,47.2,2037-05-18,20.42
PRJ-0288,May,2026-05-15,70.65,74.44,109025.24,209507.37,43.04,2037-07-18,21.56
PRJ-0288,June,2026-06-15,88.31,86.37,126507.06,231030.15,57.74,2037-11-18,25.97
PRJ-0288,July,2026-07-15,100.0,100.0,146464.97,166492.62,13.67,2036-02-18,5.2
PRJ-0289,Feb,2026-02-15,1.98,5.64,10682.98,219976.15,16.17,2032-09-13,17.16
PRJ-0289,March,2026-03-15,3.96,8.0,15150.12,212231.76,12.08,2032-10-13,17.96
PRJ-0289,April,2026-04-15,5.94,6.79,12863.45,205011.95,8.26,2032-04-13,11.76
PRJ-0289,May,2026-05-15,7.92,8.42,15946.97,196363.02,3.7,2032-04-13,12.41
PRJ-0289,June,2026-06-15,9.91,7.04,13334.87,347825.54,83.68,2034-06-13,37.97
PRJ-0289,July,2026-07-15,11.89,4.02,7605.61,127673.1,-32.58,2031-04-13,0.0
PRJ-0290,Feb,2026-02-15,43.75,36.53,643673.47,2162013.68,22.7,2035-08-07,15.29
PRJ-0290,March,2026-03-15,87.51,82.74,1457815.63,2074923.72,17.76,2034-12-07,7.49
PRJ-0290,April,2026-04-15,100.0,100.0,1762001.84,2111799.31,19.85,2034-11-07,5.52
PRJ-0290,May,2026-05-15,100.0,91.03,1603865.11,2067125.8,17.32,2034-10-07,4.56
PRJ-0290,June,2026-06-15,100.0,100.0,1762001.84,1996198.91,13.29,2034-09-07,4.25
PRJ-0290,July,2026-07-15,100.0,99.3,1749687.59,1932332.37,9.67,2034-08-07,3.43
PRJ-0291,Feb,2026-02-15,22.12,21.88,21464.2,131935.43,34.48,2036-12-16,23.74
PRJ-0291,March,2026-03-15,44.23,51.45,50476.69,128856.79,31.34,2036-03-16,14.98
PRJ-0291,April,2026-04-15,66.35,62.55,61363.18,127553.95,30.02,2036-07-16,18.92
PRJ-0291,May,2026-05-15,88.47,86.46,84823.84,123983.83,26.38,2035-10-16,9.87
PRJ-0291,June,2026-06-15,100.0,98.69,96816.84,147519.47,50.37,2036-05-16,17.36
PRJ-0291,July,2026-07-15,100.0,100.0,98105.72,100708.96,2.65,2035-01-16,0.96
PRJ-0292,Feb,2026-02-15,2.34,0.05,491.93,948354.69,1.26,2031-05-04,9.79
PRJ-0292,March,2026-03-15,4.68,10.29,96340.86,947818.5,1.2,2031-07-04,12.22
PRJ-0292,April,2026-04-15,7.03,4.03,37765.16,981639.81,4.81,2031-10-04,14.94
PRJ-0292,May,2026-05-15,9.37,10.27,96193.66,956799.97,2.16,2031-07-04,12.07
PRJ-0292,June,2026-06-15,11.71,12.72,119083.74,980773.07,4.72,2031-06-04,10.77
PRJ-0292,July,2026-07-15,14.05,20.98,196500.09,962052.7,2.72,2031-05-04,10.1
PRJ-0293,Feb,2026-02-15,3.12,2.05,33083.92,2146917.8,32.92,2036-04-02,22.95
PRJ-0293,March,2026-03-15,6.25,6.37,102849.22,2129453.53,31.84,2036-01-02,19.92
PRJ-0293,April,2026-04-15,9.37,9.93,160354.86,1995152.27,23.53,2035-10-02,16.85
PRJ-0293,May,2026-05-15,12.5,15.04,242872.31,1929851.1,19.48,2035-12-02,18.69
PRJ-0293,June,2026-06-15,15.62,16.79,271238.42,2313792.25,43.26,2036-07-02,25.64
PRJ-0293,July,2026-07-15,18.74,21.16,341789.9,1609502.73,-0.35,2034-09-02,4.42
PRJ-0294,Feb,2026-02-15,11.76,17.8,48624.95,265851.0,-2.7,2036-03-05,11.9
PRJ-0294,March,2026-03-15,23.53,22.74,62123.93,260973.98,-4.49,2035-05-05,1.91
PRJ-0294,April,2026-04-15,35.29,29.88,81642.23,255576.53,-6.46,2035-09-05,5.95
PRJ-0294,May,2026-05-15,47.06,49.84,136182.24,253122.0,-7.36,2035-10-05,6.57
PRJ-0294,June,2026-06-15,58.82,67.94,185644.83,316361.69,15.78,2036-02-05,10.93
PRJ-0294,July,2026-07-15,70.59,68.34,186722.27,209214.84,-23.43,2035-03-05,0.0
PRJ-0295,Feb,2026-02-15,3.17,5.73,23848.61,456575.8,9.73,2035-07-09,17.36
PRJ-0295,March,2026-03-15,6.33,11.14,46363.78,449658.67,8.07,2035-01-09,11.34
PRJ-0295,April,2026-04-15,9.5,4.64,19321.19,439358.3,5.59,2035-03-09,12.84
PRJ-0295,May,2026-05-15,12.66,10.26,42676.11,450433.23,8.25,2035-02-09,12.42
PRJ-0295,June,2026-06-15,15.83,18.12,75406.71,505205.85,21.42,2035-07-09,16.64
PRJ-0295,July,2026-07-15,19.0,13.62,56654.54,393831.32,-5.35,2034-09-09,6.7
PRJ-0296,Feb,2026-02-15,6.9,12.52,1823.67,16403.33,12.6,2033-06-24,15.69
PRJ-0296,March,2026-03-15,13.81,22.97,3345.65,15841.26,8.74,2033-04-24,14.18
PRJ-0296,April,2026-04-15,20.71,24.54,3574.43,16036.59,10.08,2033-04-24,14.45
PRJ-0296,May,2026-05-15,27.62,24.97,3637.07,16283.66,11.78,2033-03-24,13.45
PRJ-0296,June,2026-06-15,34.52,37.18,5417.08,18033.87,23.79,2033-06-24,16.14
PRJ-0296,July,2026-07-15,41.42,40.84,5949.27,14592.65,0.17,2032-09-24,6.59
PRJ-0297,Feb,2026-02-15,23.21,23.25,295157.23,1873013.06,47.52,2036-05-09,22.79
PRJ-0297,March,2026-03-15,46.43,43.3,549827.23,1791253.0,41.08,2035-11-09,16.53
PRJ-0297,April,2026-04-15,69.64,71.11,902912.87,1786606.34,40.71,2035-12-09,17.83
PRJ-0297,May,2026-05-15,92.85,85.56,1086352.66,1669176.79,31.46,2035-06-09,11.86
PRJ-0297,June,2026-06-15,100.0,97.21,1234222.81,1937880.47,52.62,2036-02-09,20.15
PRJ-0297,July,2026-07-15,100.0,100.0,1269705.71,1308379.26,3.05,2034-09-09,3.5
PRJ-0298,Feb,2026-02-15,33.76,39.39,461029.13,1393822.89,19.07,2034-10-13,15.17
PRJ-0298,March,2026-03-15,67.52,68.04,796493.69,1368347.91,16.9,2034-04-13,8.8
PRJ-0298,April,2026-04-15,100.0,98.23,1149837.28,1315543.14,12.39,2034-01-13,6.25
PRJ-0298,May,2026-05-15,100.0,94.01,1100490.33,1266323.55,8.18,2033-07-13,0.0
PRJ-0298,June,2026-06-15,100.0,100.0,1170560.42,2141279.67,82.93,2035-10-13,26.72
PRJ-0298,July,2026-07-15,100.0,100.0,1170560.42,871174.48,-25.58,2033-07-13,0.0
PRJ-0299,Feb,2026-02-15,11.41,18.16,363121.76,2379859.53,18.99,2037-02-11,14.55
PRJ-0299,March,2026-03-15,22.82,16.56,331121.11,2290554.68,14.53,2037-04-11,17.39
PRJ-0299,April,2026-04-15,34.23,35.63,712662.48,2301777.47,15.09,2037-01-11,13.51
PRJ-0299,May,2026-05-15,45.64,50.49,1009726.61,2269417.99,13.47,2037-01-11,13.55
PRJ-0299,June,2026-06-15,57.05,55.65,1113087.48,2792244.28,39.61,2037-08-11,20.55
PRJ-0299,July,2026-07-15,68.46,67.7,1353979.9,1930185.54,-3.49,2036-01-11,1.86
PRJ-0300,Feb,2026-02-15,20.84,18.75,169384.89,1351838.89,49.62,2033-07-07,30.63
PRJ-0300,March,2026-03-15,41.67,43.8,395732.48,1291630.37,42.95,2033-02-07,25.55
PRJ-0300,April,2026-04-15,62.51,62.16,561595.46,1250243.66,38.37,2032-03-07,15.42
PRJ-0300,May,2026-05-15,83.35,77.39,699243.72,1224009.84,35.47,2032-04-07,15.91
PRJ-0300,June,2026-06-15,100.0,98.89,893515.93,1682614.37,86.23,2033-06-07,29.98
PRJ-0300,July,2026-07-15,100.0,95.46,862480.53,919311.17,1.75,2031-01-07,1.02
PRJ-0301,Feb,2026-02-15,0.22,2.32,8697.38,402551.9,7.43,2029-10-15,10.59
PRJ-0301,March,2026-03-15,0.44,0.0,0.0,398572.85,6.37,2030-03-15,15.78
PRJ-0301,April,2026-04-15,0.65,5.06,18977.95,405633.15,8.26,2030-02-15,14.5
PRJ-0301,May,2026-05-15,0.52,2.09,7822.31,372826.92,-0.5,2030-02-15,14.7
PRJ-0301,June,2026-06-15,1.09,2.94,11021.22,525037.86,40.12,2030-11-15,23.53
PRJ-0301,July,2026-07-15,1.31,9.04,33882.93,309203.95,-17.48,2029-02-15,2.89
PRJ-0302,Feb,2026-02-15,37.33,35.81,364607.55,1294451.28,27.12,2035-09-22,14.72
PRJ-0302,March,2026-03-15,74.67,74.57,759322.33,1301187.75,27.78,2035-10-22,15.56
PRJ-0302,April,2026-04-15,100.0,97.92,997087.77,1265795.01,24.3,2035-01-22,7.48
PRJ-0302,May,2026-05-15,100.0,100.0,1018305.24,1257583.87,23.5,2034-10-22,4.47
PRJ-0302,June,2026-06-15,100.0,99.52,1013367.89,1345793.2,32.16,2035-03-22,9.19
PRJ-0302,July,2026-07-15,100.0,94.6,963333.18,1137832.13,11.74,2034-09-22,3.18
PRJ-0303,Feb,2026-02-15,8.94,10.91,1464.38,15605.63,16.32,2032-03-09,20.23
PRJ-0303,March,2026-03-15,17.88,15.69,2104.79,14923.89,11.23,2031-12-09,17.3
PRJ-0303,April,2026-04-15,26.82,26.11,3503.27,14476.32,7.9,2031-08-09,12.99
PRJ-0303,May,2026-05-15,35.77,38.61,5180.33,13943.83,3.93,2031-05-09,10.25
PRJ-0303,June,2026-06-15,44.71,48.27,6475.91,17759.89,32.37,2032-04-09,20.57
PRJ-0303,July,2026-07-15,53.65,50.2,6734.94,11854.65,-11.64,2031-01-09,5.71
PRJ-0304,Feb,2026-02-15,13.39,5.41,8582.1,203876.5,28.42,2034-12-26,19.34
PRJ-0304,March,2026-03-15,26.78,29.9,47467.52,190729.46,20.14,2034-06-26,12.74
PRJ-0304,April,2026-04-15,40.17,42.22,67031.78,185612.21,16.92,2034-08-26,15.22
PRJ-0304,May,2026-05-15,53.56,55.84,88644.2,180250.63,13.54,2034-04-26,11.39
PRJ-0304,June,2026-06-15,66.95,62.57,99327.75,214150.45,34.89,2034-10-26,17.31
PRJ-0304,July,2026-07-15,80.33,83.91,133212.47,146381.28,-7.79,2033-05-26,0.26
PRJ-0305,Feb,2026-02-15,14.95,18.51,123076.61,796852.28,19.82,2035-01-13,14.31
PRJ-0305,March,2026-03-15,29.9,28.59,190117.84,772154.4,16.11,2035-04-13,17.28
PRJ-0305,April,2026-04-15,44.85,38.29,254646.5,771914.61,16.07,2035-02-13,14.94
PRJ-0305,May,2026-05-15,59.8,55.11,366496.91,743830.4,11.85,2034-03-13,3.93
PRJ-0305,June,2026-06-15,74.76,79.25,527017.75,953344.1,43.35,2035-08-13,21.38
PRJ-0305,July,2026-07-15,89.71,96.72,643196.84,569908.56,-14.3,2033-11-13,0.0
PRJ-0306,Feb,2026-02-15,16.34,19.79,85889.5,593388.51,36.69,2032-11-12,23.9
PRJ-0306,March,2026-03-15,32.67,24.4,105930.21,578084.05,33.17,2032-09-12,21.76
PRJ-0306,April,2026-04-15,49.01,43.86,190416.92,573943.02,32.21,2032-04-12,16.98
PRJ-0306,May,2026-05-15,65.34,65.01,282205.19,559563.81,28.9,2031-10-12,11.17
PRJ-0306,June,2026-06-15,81.68,85.69,371992.06,666558.31,53.55,2032-07-12,20.27
PRJ-0306,July,2026-07-15,98.01,99.45,431707.89,465679.63,7.27,2030-12-12,0.53
PRJ-0307,Feb,2026-02-15,11.89,12.13,53628.1,572725.33,29.55,2037-06-07,21.33
PRJ-0307,March,2026-03-15,23.79,21.4,94604.51,527996.82,19.43,2037-02-07,16.87
PRJ-0307,April,2026-04-15,35.68,27.07,119651.66,523599.01,18.44,2036-12-07,14.59
PRJ-0307,May,2026-05-15,47.58,52.71,233024.47,505719.16,14.39,2036-07-07,10.02
PRJ-0307,June,2026-06-15,59.47,55.48,245277.56,758426.75,71.56,2038-01-07,27.71
PRJ-0307,July,2026-07-15,71.36,60.5,267443.41,320354.01,-27.54,2035-09-07,0.0
PRJ-0308,Feb,2026-02-15,4.91,5.31,21351.98,530343.14,31.9,2036-01-12,22.78
PRJ-0308,March,2026-03-15,9.81,10.21,41069.1,504507.34,25.47,2035-07-12,17.45
PRJ-0308,April,2026-04-15,14.72,25.63,103044.93,507293.72,26.17,2035-10-12,20.36
PRJ-0308,May,2026-05-15,19.62,9.49,38146.69,470645.53,17.05,2035-02-12,12.24
PRJ-0308,June,2026-06-15,24.53,20.41,82067.64,639403.53,59.02,2036-07-12,28.97
PRJ-0308,July,2026-07-15,29.43,35.36,142184.76,365268.19,-9.16,2034-07-12,4.86
PRJ-0309,Feb,2026-02-15,2.03,3.61,38181.32,1368054.66,29.38,2036-04-10,23.42
PRJ-0309,March,2026-03-15,0.93,10.56,111630.56,1357405.38,28.37,2036-06-10,24.67
PRJ-0309,April,2026-04-15,2.44,5.5,58137.63,1349972.79,27.67,2036-06-10,24.92
PRJ-0309,May,2026-05-15,2.89,8.37,88466.74,1280335.62,21.08,2035-10-10,17.05
PRJ-0309,June,2026-06-15,5.47,7.71,81545.22,1558500.58,47.39,2036-11-10,30.4
PRJ-0309,July,2026-07-15,6.3,4.25,44958.66,1108957.27,4.88,2035-06-10,13.15
PRJ-0310,Feb,2026-02-15,25.69,20.51,26780.65,171985.69,31.7,2037-05-26,19.36
PRJ-0310,March,2026-03-15,51.39,53.26,69548.92,170837.64,30.82,2037-04-26,17.52
PRJ-0310,April,2026-04-15,77.08,85.02,111028.74,169797.33,30.02,2036-10-26,11.79
PRJ-0310,May,2026-05-15,100.0,100.0,130593.6,168058.2,28.69,2036-10-26,11.82
PRJ-0310,June,2026-06-15,100.0,100.0,130593.6,189950.56,45.45,2037-04-26,18.01
PRJ-0310,July,2026-07-15,100.0,100.0,130593.6,150998.15,15.62,2036-05-26,7.28
PRJ-0311,Feb,2026-02-15,3.42,7.66,83513.61,1441198.89,32.15,2034-03-09,21.69
PRJ-0311,March,2026-03-15,6.84,2.54,27704.88,1398600.48,28.24,2034-01-09,20.02
PRJ-0311,April,2026-04-15,10.26,7.52,82055.82,1368190.05,25.45,2033-11-09,18.2
PRJ-0311,May,2026-05-15,13.67,12.54,136774.99,1302974.86,19.47,2034-02-09,20.92
PRJ-0311,June,2026-06-15,17.09,18.47,201419.26,1723625.86,58.05,2034-10-09,29.11
PRJ-0311,July,2026-07-15,20.51,13.69,149336.9,992356.38,-9.01,2032-08-09,3.24
PRJ-0312,Feb,2026-02-15,10.83,9.78,26439.74,334439.41,23.68,2031-06-28,21.14
PRJ-0312,March,2026-03-15,21.67,21.48,58082.47,332948.71,23.13,2031-05-28,20.41
PRJ-0312,April,2026-04-15,32.5,29.46,79673.32,330188.65,22.11,2031-01-28,16.16
PRJ-0312,May,2026-05-15,43.34,45.02,121740.87,319217.34,18.05,2030-11-28,14.15
PRJ-0312,June,2026-06-15,54.17,54.88,148385.52,350219.29,29.52,2031-01-28,15.59
PRJ-0312,July,2026-07-15,65.01,68.33,184781.3,287656.66,6.38,2030-04-28,7.39
PRJ-0313,Feb,2026-02-15,0.25,1.89,19160.84,1274880.41,25.78,2034-06-19,19.88
PRJ-0313,March,2026-03-15,0.51,2.89,29266.49,1255664.13,23.89,2034-08-19,22.21
PRJ-0313,April,2026-04-15,0.76,0.0,0.0,1222085.49,20.58,2034-04-19,18.19
PRJ-0313,May,2026-05-15,1.01,0.0,0.0,1193380.9,17.74,2034-04-19,17.73
PRJ-0313,June,2026-06-15,1.27,0.85,8654.06,1742388.73,71.91,2035-09-19,35.0
PRJ-0313,July,2026-07-15,1.52,3.6,36525.18,837280.06,-17.39,2033-06-19,7.66
PRJ-0314,Feb,2026-02-15,11.96,12.28,27604.17,321415.01,43.02,2037-09-04,26.12
PRJ-0314,March,2026-03-15,23.92,23.2,52133.1,318501.65,41.72,2037-05-04,21.57
PRJ-0314,April,2026-04-15,35.88,37.76,84861.39,308732.9,37.37,2037-04-04,21.18
PRJ-0314,May,2026-05-15,47.84,54.55,122600.48,297222.55,32.25,2036-11-04,16.3
PRJ-0314,June,2026-06-15,59.79,56.86,127782.55,405283.3,80.34,2038-06-04,35.16
PRJ-0314,July,2026-07-15,71.75,70.58,158622.89,222172.94,-1.14,2036-01-04,6.31
PRJ-0315,Feb,2026-02-15,18.15,17.59,351854.05,2184701.93,9.24,2029-11-03,13.46
PRJ-0315,March,2026-03-15,36.3,45.73,914613.25,2127215.58,6.36,2029-08-03,10.34
PRJ-0315,April,2026-04-15,54.45,59.21,1184251.99,2066589.93,3.33,2029-04-03,5.9
PRJ-0315,May,2026-05-15,72.6,65.93,1318559.95,2024261.39,1.21,2029-01-03,2.81
PRJ-0315,June,2026-06-15,90.75,97.03,1940589.0,3630905.18,81.55,2031-02-03,28.1
PRJ-0315,July,2026-07-15,100.0,100.0,2000000.0,1208483.56,-39.58,2028-10-03,0.0
PRJ-0316,Feb,2026-02-15,9.36,1.91,10.87,697.2,22.25,2030-03-03,18.07
PRJ-0316,March,2026-03-15,18.72,25.28,144.17,669.71,17.43,2030-05-03,20.18
PRJ-0316,April,2026-04-15,28.08,29.11,165.99,655.1,14.87,2029-09-03,11.91
PRJ-0316,May,2026-05-15,37.44,44.65,254.65,648.73,13.75,2029-08-03,11.39
PRJ-0316,June,2026-06-15,46.8,43.03,245.39,781.43,37.02,2030-07-03,21.63
PRJ-0316,July,2026-07-15,56.16,54.39,310.17,506.12,-11.25,2028-10-03,1.23
PRJ-0317,Feb,2026-02-15,56.35,61.51,571688.22,1380129.99,48.48,2036-04-13,22.51
PRJ-0317,March,2026-03-15,100.0,98.36,914254.51,1339122.27,44.07,2035-08-13,15.36
PRJ-0317,April,2026-04-15,100.0,96.32,895263.96,1295222.43,39.35,2035-06-13,13.3
PRJ-0317,May,2026-05-15,100.0,95.14,884300.06,1227743.54,32.09,2035-03-13,9.6
PRJ-0317,June,2026-06-15,100.0,98.32,913853.42,1808803.02,94.6,2037-03-13,33.98
PRJ-0317,July,2026-07-15,100.0,100.0,929474.35,765666.09,-17.62,2034-05-13,0.0
